Pedigree-Information,The in-depth pedigree with funnelcode 1-2...5
Generation,MemberID,Female=1/Male=2/Hermaphrodite=0,MotherID,FatherID
0,1,0,0,0
0,2,0,0,0
0,3,0,0,0
0,4,0,0,0
0,5,0,0,0
1,6,0,1,2
1,7,0,1,3
1,8,0,1,4
1,9,0,1,5
2,10,0,1,6
2,11,0,1,7
2,12,0,1,8
2,13,0,1,9
4,14,0,10,11
4,15,0,10,12
4,16,0,10,13
4,17,0,11,12
4,18,0,11,13
4,19,0,12,13
5,20,0,14,14
5,21,0,15,15
5,22,0,16,16
5,23,0,17,17
5,24,0,18,18
5,25,0,19,19
6,26,0,20,20
6,27,0,21,21
6,28,0,22,22
6,29,0,23,23
6,30,0,24,24
6,31,0,25,25
7,32,0,26,26
7,33,0,27,27
7,34,0,28,28
7,35,0,29,29
7,36,0,30,30
7,37,0,31,31
8,38,0,32,32
8,39,0,33,33
8,40,0,34,34
8,41,0,35,35
8,42,0,36,36
8,43,0,37,37
9,44,0,38,38
9,45,0,39,39
9,46,0,40,40
9,47,0,41,41
9,48,0,42,42
9,49,0,43,43
10,50,0,44,44
10,51,0,45,45
10,52,0,46,46
10,53,0,47,47
10,54,0,48,48
10,55,0,49,49
Pedigree-Information,The memberID and funnelcode for each sampled individual
CB-38-4-1-3,53,1-2-3-4-5
CB-38-4-1-4,53,1-2-3-4-5
CB-38-5-1-1,53,1-2-3-4-5
CB-38-5-1-2,53,1-2-3-4-5
CB-38-5-1-3,53,1-2-3-4-5
CB-38-5-1-4,53,1-2-3-4-5
CB-38-6-1-1,53,1-2-3-4-5
CB-38-6-1-2,53,1-2-3-4-5
CB-38-6-1-3,53,1-2-3-4-5
CB-38-6-1-4,53,1-2-3-4-5
CB-38-7-1-1,53,1-2-3-4-5
CB-38-7-1-2,53,1-2-3-4-5
CB-38-7-1-3,53,1-2-3-4-5
CB-38-7-1-4,53,1-2-3-4-5
CB-38-8-1-1,53,1-2-3-4-5
CB-38-8-1-2,53,1-2-3-4-5
CB-38-8-1-3,53,1-2-3-4-5
CB-38-9-1-1,53,1-2-3-4-5
CB-38-9-1-2,53,1-2-3-4-5
CB-38-9-1-3,53,1-2-3-4-5
CB-43-1-1-1,53,1-2-3-4-5
CB-43-1-1-2,53,1-2-3-4-5
CB-43-1-1-3,53,1-2-3-4-5
CB-43-2-1-1,53,1-2-3-4-5
CB-43-2-1-2,53,1-2-3-4-5
CB-43-2-1-3,53,1-2-3-4-5
CB-43-2-1-4,53,1-2-3-4-5
CB-47-1-1-1,53,1-2-3-4-5
CB-47-2-1-1,53,1-2-3-4-5
CB-47-2-1-2,53,1-2-3-4-5
CB-47-2-1-3,53,1-2-3-4-5
CB-47-2-1-4,53,1-2-3-4-5
CB-47-3-1-1,53,1-2-3-4-5
CB-47-4-1-2,53,1-2-3-4-5
CB-47-4-1-3,53,1-2-3-4-5
CB-47-6-1-1,53,1-2-3-4-5
CB-47-6-1-2,53,1-2-3-4-5
BD-23-1-1-1,54,1-2-3-4-5
BD-23-1-1-2,54,1-2-3-4-5
BD-23-1-1-3,54,1-2-3-4-5
BD-23-1-1-4,54,1-2-3-4-5
BD-23-2-1-1,54,1-2-3-4-5
BD-23-2-1-2,54,1-2-3-4-5
BD-23-2-1-3,54,1-2-3-4-5
BD-23-2-1-4,54,1-2-3-4-5
BD-23-3-1-1,54,1-2-3-4-5
BD-23-3-1-2,54,1-2-3-4-5
BD-23-3-1-3,54,1-2-3-4-5
BD-23-3-1-4,54,1-2-3-4-5
BD-23-4-1-1,54,1-2-3-4-5
BD-23-4-1-2,54,1-2-3-4-5
BD-23-5-1-1,54,1-2-3-4-5
BD-23-5-1-2,54,1-2-3-4-5
BD-23-5-1-3,54,1-2-3-4-5
BD-23-5-1-4,54,1-2-3-4-5
BD-23-6-1-1,54,1-2-3-4-5
BD-23-6-1-2,54,1-2-3-4-5
BD-23-6-1-3,54,1-2-3-4-5
BD-23-6-1-4,54,1-2-3-4-5
BD-26-1-1-1,54,1-2-3-4-5
BD-26-1-1-2,54,1-2-3-4-5
BD-26-1-1-3,54,1-2-3-4-5
BD-26-1-1-4,54,1-2-3-4-5
BD-26-2-1-1,54,1-2-3-4-5
BD-26-2-1-2,54,1-2-3-4-5
BD-26-2-1-3,54,1-2-3-4-5
BD-26-2-1-4,54,1-2-3-4-5
BD-26-3-1-1,54,1-2-3-4-5
BD-26-3-1-2,54,1-2-3-4-5
BD-26-3-1-3,54,1-2-3-4-5
BD-26-3-1-4,54,1-2-3-4-5
BD-26-4-1-1,54,1-2-3-4-5
BD-26-4-1-2,54,1-2-3-4-5
BD-26-4-1-3,54,1-2-3-4-5
BD-26-4-1-4,54,1-2-3-4-5
BD-26-5-1-1,54,1-2-3-4-5
BD-26-5-1-2,54,1-2-3-4-5
BD-26-5-1-3,54,1-2-3-4-5
BD-26-5-1-4,54,1-2-3-4-5
BD-26-6-1-1,54,1-2-3-4-5
BD-29-1-1-1,54,1-2-3-4-5
BD-29-1-1-2,54,1-2-3-4-5
BD-29-1-1-3,54,1-2-3-4-5
BD-29-2-1-1,54,1-2-3-4-5
BD-29-2-1-2,54,1-2-3-4-5
BD-29-2-1-3,54,1-2-3-4-5
BD-29-2-1-4,54,1-2-3-4-5
BD-29-3-1-1,54,1-2-3-4-5
BD-29-3-1-2,54,1-2-3-4-5
BD-29-3-1-3,54,1-2-3-4-5
BD-29-4-1-1,54,1-2-3-4-5
BD-29-4-1-2,54,1-2-3-4-5
BD-29-4-1-3,54,1-2-3-4-5
BD-29-4-1-4,54,1-2-3-4-5
BD-29-5-1-1,54,1-2-3-4-5
BD-29-5-1-2,54,1-2-3-4-5
BD-32-1-1-1,54,1-2-3-4-5
BD-32-1-1-2,54,1-2-3-4-5
BD-32-1-1-3,54,1-2-3-4-5
BD-32-1-1-4,54,1-2-3-4-5
BD-32-2-1-1,54,1-2-3-4-5
BD-32-2-1-2,54,1-2-3-4-5
BD-32-2-1-3,54,1-2-3-4-5
BD-32-2-1-4,54,1-2-3-4-5
BD-32-3-1-1,54,1-2-3-4-5
BD-32-3-1-2,54,1-2-3-4-5
BD-32-3-1-3,54,1-2-3-4-5
BD-32-3-1-4,54,1-2-3-4-5
BD-32-4-1-1,54,1-2-3-4-5
BD-32-4-1-2,54,1-2-3-4-5
BD-32-4-1-3,54,1-2-3-4-5
BD-32-4-1-4,54,1-2-3-4-5
BD-32-5-1-1,54,1-2-3-4-5
BD-32-5-1-2,54,1-2-3-4-5
BD-32-5-1-3,54,1-2-3-4-5
BD-32-5-1-4,54,1-2-3-4-5
BD-32-6-1-2,54,1-2-3-4-5
BD-32-6-1-3,54,1-2-3-4-5
BD-32-6-1-4,54,1-2-3-4-5
DB-53-1-1-1,54,1-2-3-4-5
DB-53-1-1-2,54,1-2-3-4-5
DB-53-1-1-3,54,1-2-3-4-5
DB-53-1-1-4,54,1-2-3-4-5
DB-53-2-1-1,54,1-2-3-4-5
DB-53-2-1-2,54,1-2-3-4-5
DB-53-2-1-3,54,1-2-3-4-5
DB-53-2-1-4,54,1-2-3-4-5
DB-53-3-1-1,54,1-2-3-4-5
DB-53-3-1-2,54,1-2-3-4-5
DB-53-3-1-3,54,1-2-3-4-5
DB-53-3-1-4,54,1-2-3-4-5
DB-58-1-1-1,54,1-2-3-4-5
DB-58-1-1-2,54,1-2-3-4-5
DB-58-1-1-3,54,1-2-3-4-5
DB-58-1-1-4,54,1-2-3-4-5
DB-58-2-1-1,54,1-2-3-4-5
DB-58-2-1-2,54,1-2-3-4-5
DB-58-2-1-4,54,1-2-3-4-5
DB-58-3-1-1,54,1-2-3-4-5
DB-58-3-1-2,54,1-2-3-4-5
DB-58-3-1-3,54,1-2-3-4-5
DB-58-3-1-4,54,1-2-3-4-5
DB-61-1-1-1,54,1-2-3-4-5
DB-61-1-1-2,54,1-2-3-4-5
DB-61-1-1-3,54,1-2-3-4-5
DB-61-1-1-4,54,1-2-3-4-5
DB-61-2-1-1,54,1-2-3-4-5
DB-61-2-1-2,54,1-2-3-4-5
DB-61-2-1-3,54,1-2-3-4-5
DB-61-3-1-1,54,1-2-3-4-5
DB-61-3-1-2,54,1-2-3-4-5
DB-61-3-1-3,54,1-2-3-4-5
DB-61-3-1-4,54,1-2-3-4-5
DB-61-4-1-1,54,1-2-3-4-5
DB-61-4-1-2,54,1-2-3-4-5
DB-61-4-1-3,54,1-2-3-4-5
DB-61-4-1-4,54,1-2-3-4-5
DB-64-1-1-1,54,1-2-3-4-5
DB-64-1-1-2,54,1-2-3-4-5
DB-64-1-1-4,54,1-2-3-4-5
DB-64-2-1-2,54,1-2-3-4-5
DB-64-2-1-3,54,1-2-3-4-5
DB-64-3-1-1,54,1-2-3-4-5
DB-64-3-1-2,54,1-2-3-4-5
DB-64-3-1-3,54,1-2-3-4-5
DB-64-3-1-4,54,1-2-3-4-5
DB-67-1-1-1,54,1-2-3-4-5
DB-67-1-1-2,54,1-2-3-4-5
DB-67-1-1-3,54,1-2-3-4-5
DB-67-1-1-4,54,1-2-3-4-5
DB-67-2-1-1,54,1-2-3-4-5
DB-67-2-1-2,54,1-2-3-4-5
DB-67-2-1-3,54,1-2-3-4-5
DB-67-2-1-4,54,1-2-3-4-5
DB-70-1-1-1,54,1-2-3-4-5
DB-70-1-1-2,54,1-2-3-4-5
DB-70-1-1-3,54,1-2-3-4-5
DB-70-1-1-4,54,1-2-3-4-5
DB-70-2-1-1,54,1-2-3-4-5
DB-70-2-1-2,54,1-2-3-4-5
DB-70-2-1-3,54,1-2-3-4-5
DB-70-2-1-4,54,1-2-3-4-5
DB-70-3-1-1,54,1-2-3-4-5
DB-70-3-1-2,54,1-2-3-4-5
DB-70-3-1-3,54,1-2-3-4-5
DB-70-4-1-1,54,1-2-3-4-5
DB-70-4-1-2,54,1-2-3-4-5
DB-70-4-1-3,54,1-2-3-4-5
DB-70-4-1-4,54,1-2-3-4-5
DB-71-1-1-1,54,1-2-3-4-5
DB-71-1-1-2,54,1-2-3-4-5
DB-71-1-1-3,54,1-2-3-4-5
DB-71-2-1-1,54,1-2-3-4-5
DB-71-2-1-2,54,1-2-3-4-5
DB-71-2-1-3,54,1-2-3-4-5
DB-71-2-1-4,54,1-2-3-4-5
DB-71-3-1-1,54,1-2-3-4-5
DB-71-3-1-2,54,1-2-3-4-5
DB-71-3-1-3,54,1-2-3-4-5
DB-71-3-1-4,54,1-2-3-4-5
DB-71-4-1-1,54,1-2-3-4-5
DB-71-4-1-2,54,1-2-3-4-5
DB-71-4-1-3,54,1-2-3-4-5
DB-71-4-1-4,54,1-2-3-4-5
CD-39-1-1-1,55,1-2-3-4-5
CD-39-1-1-2,55,1-2-3-4-5
CD-39-1-1-3,55,1-2-3-4-5
CD-39-2-1-1,55,1-2-3-4-5
CD-39-2-1-2,55,1-2-3-4-5
CD-39-2-1-3,55,1-2-3-4-5
CD-39-2-1-4,55,1-2-3-4-5
CD-39-3-1-1,55,1-2-3-4-5
CD-39-3-1-2,55,1-2-3-4-5
CD-39-3-1-3,55,1-2-3-4-5
CD-39-3-1-4,55,1-2-3-4-5
CD-39-4-1-1,55,1-2-3-4-5
CD-39-4-1-2,55,1-2-3-4-5
CD-39-4-1-3,55,1-2-3-4-5
CD-39-4-1-4,55,1-2-3-4-5
CD-41-1-1-1,55,1-2-3-4-5
CD-41-1-1-2,55,1-2-3-4-5
CD-41-1-1-3,55,1-2-3-4-5
CD-41-1-1-4,55,1-2-3-4-5
CD-41-2-1-1,55,1-2-3-4-5
CD-41-2-1-2,55,1-2-3-4-5
CD-41-2-1-3,55,1-2-3-4-5
CD-41-3-1-1,55,1-2-3-4-5
CD-41-3-1-2,55,1-2-3-4-5
CD-41-3-1-3,55,1-2-3-4-5
CD-41-3-1-4,55,1-2-3-4-5
CD-41-4-1-2,55,1-2-3-4-5
CD-41-4-1-3,55,1-2-3-4-5
CD-41-4-1-4,55,1-2-3-4-5
CD-44-1-1-1,55,1-2-3-4-5
CD-44-1-1-2,55,1-2-3-4-5
CD-44-1-1-3,55,1-2-3-4-5
CD-44-1-1-4,55,1-2-3-4-5
CD-44-2-1-1,55,1-2-3-4-5
CD-44-2-1-2,55,1-2-3-4-5
CD-44-2-1-3,55,1-2-3-4-5
CD-44-2-1-4,55,1-2-3-4-5
CD-44-3-1-1,55,1-2-3-4-5
CD-44-3-1-2,55,1-2-3-4-5
CD-44-3-1-3,55,1-2-3-4-5
CD-48-1-1-1,55,1-2-3-4-5
CD-48-2-1-1,55,1-2-3-4-5
CD-48-2-1-2,55,1-2-3-4-5
CD-48-2-1-3,55,1-2-3-4-5
CD-48-2-1-4,55,1-2-3-4-5
CD-48-3-1-1,55,1-2-3-4-5
CD-48-3-1-2,55,1-2-3-4-5
CD-48-3-1-3,55,1-2-3-4-5
CD-48-3-1-4,55,1-2-3-4-5
CD-48-4-1-1,55,1-2-3-4-5
CD-48-4-1-2,55,1-2-3-4-5
CD-48-4-1-3,55,1-2-3-4-5
CD-50-1-1-1,55,1-2-3-4-5
CD-50-2-1-1,55,1-2-3-4-5
CD-50-2-1-2,55,1-2-3-4-5
CD-50-2-1-3,55,1-2-3-4-5
CD-50-2-1-4,55,1-2-3-4-5
CD-50-3-1-1,55,1-2-3-4-5
CD-50-3-1-2,55,1-2-3-4-5
CD-50-3-1-3,55,1-2-3-4-5
CD-50-3-1-4,55,1-2-3-4-5
CD-50-4-1-1,55,1-2-3-4-5
CD-50-4-1-2,55,1-2-3-4-5
CD-50-4-1-3,55,1-2-3-4-5
CD-50-4-1-4,55,1-2-3-4-5
CD-51-1-1-1,55,1-2-3-4-5
CD-51-1-1-2,55,1-2-3-4-5
CD-51-1-1-3,55,1-2-3-4-5
CD-51-1-1-4,55,1-2-3-4-5
CD-51-2-1-1,55,1-2-3-4-5
CD-51-2-1-2,55,1-2-3-4-5
CD-51-2-1-3,55,1-2-3-4-5
CD-51-2-1-4,55,1-2-3-4-5
CD-51-3-1-1,55,1-2-3-4-5
CD-51-3-1-2,55,1-2-3-4-5
CD-51-3-1-3,55,1-2-3-4-5
CD-51-3-1-4,55,1-2-3-4-5
CD-51-4-1-1,55,1-2-3-4-5
CD-51-4-1-2,55,1-2-3-4-5
CD-51-4-1-3,55,1-2-3-4-5
CD-51-4-1-4,55,1-2-3-4-5
DC-54-1-1-1,55,1-2-3-4-5
DC-54-1-1-2,55,1-2-3-4-5
DC-54-1-1-3,55,1-2-3-4-5
DC-54-2-1-1,55,1-2-3-4-5
DC-54-2-1-2,55,1-2-3-4-5
DC-54-2-1-3,55,1-2-3-4-5
DC-54-2-1-4,55,1-2-3-4-5
DC-54-3-1-1,55,1-2-3-4-5
DC-54-3-1-2,55,1-2-3-4-5
DC-54-3-1-3,55,1-2-3-4-5
DC-54-3-1-4,55,1-2-3-4-5
DC-55-1-1-1,55,1-2-3-4-5
DC-55-1-1-2,55,1-2-3-4-5
DC-55-1-1-3,55,1-2-3-4-5
DC-55-1-1-4,55,1-2-3-4-5
DC-55-2-1-1,55,1-2-3-4-5
DC-55-2-1-2,55,1-2-3-4-5
DC-55-2-1-3,55,1-2-3-4-5
DC-56-1-1-1,55,1-2-3-4-5
DC-56-1-1-2,55,1-2-3-4-5
DC-56-1-1-3,55,1-2-3-4-5
DC-56-1-1-4,55,1-2-3-4-5
DC-56-2-1-1,55,1-2-3-4-5
DC-56-2-1-2,55,1-2-3-4-5
DC-59-1-1-1,55,1-2-3-4-5
DC-59-1-1-2,55,1-2-3-4-5
DC-59-1-1-3,55,1-2-3-4-5
DC-59-1-1-4,55,1-2-3-4-5
DC-59-2-1-1,55,1-2-3-4-5
DC-59-2-1-2,55,1-2-3-4-5
DC-59-2-1-3,55,1-2-3-4-5
DC-59-3-1-1,55,1-2-3-4-5
DC-59-3-1-2,55,1-2-3-4-5
DC-59-3-1-3,55,1-2-3-4-5
DC-59-3-1-4,55,1-2-3-4-5
DC-62-1-1-1,55,1-2-3-4-5
DC-62-1-1-2,55,1-2-3-4-5
DC-62-1-1-3,55,1-2-3-4-5
DC-62-1-1-4,55,1-2-3-4-5
DC-62-2-1-1,55,1-2-3-4-5
DC-62-2-1-2,55,1-2-3-4-5
DC-62-2-1-3,55,1-2-3-4-5
DC-65-1-1-1,55,1-2-3-4-5
DC-65-1-1-2,55,1-2-3-4-5
DC-65-2-1-1,55,1-2-3-4-5
DC-65-2-1-2,55,1-2-3-4-5
DC-68-1-1-1,55,1-2-3-4-5
DC-68-1-1-2,55,1-2-3-4-5
DC-68-1-1-3,55,1-2-3-4-5
DC-68-1-1-4,55,1-2-3-4-5
DC-68-2-1-1,55,1-2-3-4-5
DC-68-2-1-2,55,1-2-3-4-5
DC-68-2-1-3,55,1-2-3-4-5
DC-68-2-1-4,55,1-2-3-4-5
DC-68-3-1-1,55,1-2-3-4-5
DC-68-3-1-2,55,1-2-3-4-5
DC-68-3-1-3,55,1-2-3-4-5
DC-68-3-1-4,55,1-2-3-4-5
DC-72-1-1-1,55,1-2-3-4-5
DC-72-1-1-2,55,1-2-3-4-5
DC-72-1-1-3,55,1-2-3-4-5
DC-72-1-1-4,55,1-2-3-4-5
DC-72-2-1-1,55,1-2-3-4-5
DC-72-2-1-2,55,1-2-3-4-5
DC-72-2-1-3,55,1-2-3-4-5
DC-72-2-1-4,55,1-2-3-4-5
DC-75-1-1-1,55,1-2-3-4-5
DC-75-1-1-2,55,1-2-3-4-5
DC-75-1-1-3,55,1-2-3-4-5
DC-75-2-1-1,55,1-2-3-4-5
DC-75-2-1-2,55,1-2-3-4-5
DC-75-2-1-3,55,1-2-3-4-5
DC-75-3-1-1,55,1-2-3-4-5
DC-76-1-1-1,55,1-2-3-4-5
DC-76-1-1-2,55,1-2-3-4-5
DC-76-1-1-3,55,1-2-3-4-5
DC-76-2-1-1,55,1-2-3-4-5
DC-76-2-1-2,55,1-2-3-4-5
DC-76-2-1-3,55,1-2-3-4-5
DC-76-2-1-4,55,1-2-3-4-5
